episode,reward,loss,transmission_success_rate,battery_remaining,storage_overflow_count
425,357.0,26.330294003647364,0.4444444444444444,11.361760659815136,1
426,322.0,27.323103417520937,0.4444444444444444,1.2501131518978335,1
427,467.0,22.7764833941318,0.7142857142857143,8.755002280660204,1
428,415.0,21.115197494112213,0.5,10.026494114550875,1
429,366.0,25.365756258907087,0.36363636363636365,12.071673509133861,1
430,435.0,26.335131032967272,0.6363636363636364,6.247817104317239,1
431,351.0,22.291415400621368,0.5555555555555556,10.353287179277874,1
432,264.0,23.20407755751359,0.3333333333333333,15.942435933134256,1
433,427.0,23.200256478786468,0.3333333333333333,26.687563919580782,1
434,502.0,21.253062625726063,0.5,15.925408090903325,1
435,410.0,25.328079166762326,0.6,1.4671400538662058,1
436,376.0,32.68973573941863,0.3125,-0.12519822161136354,0
437,306.0,18.001832398962467,0.5,-0.09674627021567309,1
438,370.0,17.519408820587913,0.6,8.525026975056104,1
439,482.0,21.826239246588486,0.5,-0.19936726995853743,0
440,448.0,22.96486960351467,0.5384615384615384,-0.14202838811598875,0
441,413.0,25.805663225498606,0.3076923076923077,13.016916225714388,1
442,382.0,18.24054530620575,0.5,4.223627962490496,1
443,341.0,24.114803647341795,0.375,28.077219082954162,1
444,375.0,17.23447024420406,0.5,10.166082294468227,1
445,351.0,15.170477251852713,0.35714285714285715,5.633061366235559,1
446,390.0,14.625327700435525,0.5454545454545454,-0.09498098122430557,0
447,402.0,25.86027098909209,0.42857142857142855,15.350933132284993,1
448,386.0,20.151685187691136,0.5,8.463965325616817,1
449,418.0,18.257365878423055,0.42857142857142855,-0.13752101367340488,0
450,230.0,22.02546931520293,0.5833333333333334,-0.2181855557063305,0
451,352.0,16.83781849583493,0.23076923076923078,16.882730734920926,1
452,392.0,29.35821533203125,0.2,21.977068174124593,1
453,318.0,19.23324773992811,0.5,19.667479240495307,1
454,298.0,16.20804654911,0.6,-0.21167470849690054,0
455,241.0,29.547165053231375,0.15384615384615385,22.560942313227837,1
456,453.0,16.216733085348253,0.42857142857142855,2.827797153359176,1
457,409.0,18.569963882951175,0.3076923076923077,20.710484223466004,1
458,392.0,20.7605634940298,0.4,2.754732755413184,1
459,288.0,23.79408613840739,0.5,12.541228825300992,1
460,470.0,22.025166295295538,0.6666666666666666,-0.25612452649924966,0
461,457.0,14.500736151243512,0.4166666666666667,10.224097658652267,1
462,336.0,28.399032602918908,0.6,-0.04796883082297901,0
463,318.0,23.977356439755287,0.4,16.481602992615787,1
464,382.0,17.836160083149753,0.6153846153846154,-0.23016661383799977,0
465,346.0,20.30338470228426,0.5833333333333334,0.8091142202345996,1
466,381.0,17.96879515090546,0.42857142857142855,26.03529397814347,1
467,374.0,24.271945500079497,0.6,4.384159875886051,1
468,259.0,22.279011868295214,0.3333333333333333,-0.23289894645831247,0
469,394.0,28.690816154962853,0.46153846153846156,3.2881788586024463,1
470,402.0,23.188526197807075,0.6666666666666666,1.8815800949133437,1
471,344.0,21.49114389561895,0.0,74.00618143576348,1
472,327.0,17.930944876237348,0.125,36.591358403084094,1
473,342.0,20.15580938412593,0.2727272727272727,18.052619020066665,1
474,343.0,19.855423675264632,0.16666666666666666,40.990584623734684,1
475,310.0,36.452765105752384,0.5555555555555556,3.8382998175038807,1
476,367.0,23.668424491422723,0.6,4.294113567497775,1
477,356.0,25.83480343586061,0.4666666666666667,-0.08491126194788592,0
478,377.0,27.410595742341513,0.5,-0.03965989119583005,0
479,307.0,34.18049775299273,0.5555555555555556,14.008002845811705,1
480,481.0,27.509050103806956,0.3333333333333333,24.294044992779146,1
481,326.0,26.290932746782694,0.4166666666666667,10.052075030838678,1
482,422.0,28.759048703137566,0.5454545454545454,8.810061377092344,1
483,340.0,27.532777961095174,0.375,19.01761136935642,1
484,365.0,25.42012933012727,0.4444444444444444,10.119803255331993,1
485,370.0,17.775700736045838,0.6153846153846154,3.6903479131477144,1
486,424.0,24.138787682523432,0.42857142857142855,1.027677362610957,1
487,338.0,33.43729522630766,0.5714285714285714,-0.2924548097177223,0
488,511.0,30.05967106260695,0.4166666666666667,5.410264326027755,1
489,436.0,31.784785576355763,0.5714285714285714,19.930748967265966,1
490,480.0,25.039967455182758,0.4375,-0.7048063327712557,0
491,374.0,16.337196041237224,0.3333333333333333,1.379643665089976,1
492,376.0,25.92941085100174,0.6,4.227512161113071,1
493,293.0,29.727674953973114,0.36363636363636365,19.11955678549465,1
494,500.0,28.446498429009672,0.5833333333333334,2.284098128072304,1
495,497.0,29.133329181110156,0.6363636363636364,-0.11691713608965051,0
496,409.0,21.4168610236224,0.5454545454545454,-0.22737938129412064,0
497,319.0,28.055431968635983,0.5714285714285714,-0.05897255986552233,0
498,245.0,38.802479037116555,0.42857142857142855,-0.19825450074705467,0
499,469.0,32.67971362624058,0.6,-0.012513590539510094,0
500,336.0,18.849748864958556,0.3076923076923077,2.9951846849112864,1
