episode,reward,loss,transmission_success_rate,battery_remaining,storage_overflow_count
421,283.0,24.370609909296036,0.45454545454545453,-0.01395019261290567,0
422,343.0,25.259371990853168,0.36363636363636365,-0.1056229675634989,0
423,402.0,21.008179660155395,0.5,3.408963573427818,1
424,528.0,23.249958977979773,0.45454545454545453,11.378013878071012,1
425,381.0,32.1502783715725,0.3333333333333333,19.92000803717985,1
426,314.0,22.636088124240736,0.3333333333333333,4.381975706464249,1
427,312.0,25.77985226024281,0.375,24.404469401592078,1
428,328.0,28.394652538521346,0.8,-0.08529095667935996,0
429,378.0,21.474861229167264,0.3333333333333333,13.914321842501996,1
430,365.0,32.68655579264571,0.29411764705882354,6.253512740641348,1
431,446.0,29.054914540714687,0.6,0.58796499263126,1
432,387.0,25.640425044499086,0.5454545454545454,9.555281118777225,1
433,446.0,26.388803047138257,0.35714285714285715,8.153196308659107,1
434,369.0,25.622336465379465,0.38461538461538464,5.957426565146487,1
435,416.0,30.106342331393734,0.5,1.2558428937588852,1
436,325.0,26.94560144929325,0.5384615384615384,-0.021434810978114976,0
437,542.0,21.67496275674729,0.46153846153846156,3.593324804168177,1
438,357.0,25.109075644920612,0.5,-0.026432132404073855,0
439,326.0,23.283047258853912,0.3333333333333333,7.634267868136611,1
440,268.0,28.298809903008596,0.5,-0.010865607624967272,0
441,386.0,29.244594018599567,0.42857142857142855,3.730688842101669,1
442,467.0,20.63508500633659,0.4444444444444444,16.10380910895381,1
443,334.0,32.862383612464455,0.5454545454545454,-0.11758292672585205,0
444,560.0,24.657606002387652,0.36363636363636365,12.145290369461941,1
445,405.0,24.385282704859605,0.5555555555555556,22.385724826294307,1
446,467.0,28.990506654375054,0.5,-0.16298681585269562,0
447,266.0,24.050393715710708,0.6363636363636364,-0.13940665761508378,0
448,423.0,21.56479963049831,0.3076923076923077,12.66882083750131,1
449,356.0,25.85908578920968,0.38461538461538464,7.2315269371508455,1
450,446.0,28.45887890206762,0.35714285714285715,11.662363662607257,1
451,352.0,24.272506850106375,0.4,-0.2463880710391634,0
452,270.0,19.436535212198894,0.36363636363636365,5.255254014945786,1
453,337.0,25.582520609704133,0.2,1.9104549372128978,1
454,393.0,22.61863973405626,0.5454545454545454,1.9703240559568564,1
455,368.0,35.22238487484811,0.26666666666666666,0.49873461595295826,1
456,277.0,25.005185177451686,0.25,39.23751129886562,1
457,351.0,28.323671026790844,0.7777777777777778,-0.299737903736067,0
458,542.0,26.19592395695773,0.5,-0.7320732934336835,0
459,226.0,28.870959520339966,0.4,-0.2395360327767521,0
460,425.0,27.087155136195097,0.5,6.230801545594783,1
461,476.0,31.85819761296536,0.4444444444444444,16.75425276089185,1
462,318.0,31.139751722783217,0.25,3.6860117611157013,1
463,441.0,23.1547768213311,0.38461538461538464,9.218814378274278,1
464,393.0,29.747615855673086,0.4166666666666667,3.2288654120983744,1
465,278.0,23.856165862083436,0.4166666666666667,1.3195458043641202,1
466,319.0,19.08905417883574,0.42857142857142855,-0.06246427329562468,0
467,430.0,26.56916576021173,0.46153846153846156,11.57529540306783,1
468,391.0,31.217768567673705,0.5,10.41115132709845,1
469,452.0,24.32777765332436,0.42857142857142855,3.0084601300647775,1
470,451.0,28.762266205017823,0.5,5.658962401935975,1
471,313.0,33.63432691798491,0.3,9.247912268761347,1
472,245.0,20.335733495909594,0.3333333333333333,-0.2210815223096491,1
473,343.0,20.51989609003067,0.5,6.863613153398942,1
474,479.0,21.040333718669658,0.2727272727272727,15.63893802574364,1
475,407.0,21.701079101273507,0.2857142857142857,29.418826533701395,1
476,255.0,24.67235091034795,0.4,-0.02946751676211759,0
477,405.0,27.8344844197764,0.625,2.2299315871799497,1
478,417.0,19.44679900102837,0.46153846153846156,1.8976702357470232,1
479,322.0,23.073945575290256,0.45454545454545453,6.618223235275331,1
480,566.0,19.746380213394907,0.42857142857142855,6.771765231024539,1
481,344.0,24.767624224935258,0.5454545454545454,-0.026046344104648705,0
482,281.0,22.54930482259611,0.2857142857142857,4.762189744136337,1
483,442.0,19.823572763832665,0.42857142857142855,6.514924311145328,1
484,482.0,20.810410976409912,0.45454545454545453,7.358265240598377,1
485,398.0,22.760061566422625,0.5833333333333334,4.411711294259873,1
486,360.0,22.152297218640644,0.4166666666666667,7.305638430265019,1
487,357.0,19.348091589609783,0.5,5.014179716502644,1
488,390.0,20.90104984283447,0.5454545454545454,9.555702379209166,1
489,265.0,23.206076161805974,0.4,-0.03484038902478273,1
490,531.0,19.476557781821803,0.38461538461538464,-0.49949345774672005,0
491,344.0,18.872403786914184,0.3076923076923077,1.230314648137883,1
492,400.0,19.61208832375357,0.5,3.135498015495864,1
493,426.0,18.03191142303999,0.18181818181818182,10.90961150360808,1
494,407.0,22.493558588716173,0.3333333333333333,19.298772173086356,1
495,435.0,18.205183648146114,0.38461538461538464,-0.13166928122236757,0
496,409.0,21.858925728315718,0.3076923076923077,6.74144702160869,1
497,422.0,17.81753074711767,0.25,17.269372413576505,1
498,422.0,22.462200771207396,0.45454545454545453,9.8653417414887,1
499,443.0,21.14182928557037,0.42857142857142855,3.5508199445731177,1
500,328.0,21.250272255677444,0.5555555555555556,5.279159703627267,1
